"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"	"symbol"
"ENSG00000008283"	865.524488331796	1.46066405086954	0.374729123380925	9.20224956865748e-06	4.1407957823766e-05	"CYB561"
"ENSG00000129038"	225.650494844379	1.72205074094105	0.498409537058872	9.37299874036262e-06	4.21663674219465e-05	"LOXL1"
"ENSG00000164111"	3849.60679283517	1.13215183713027	0.278515804124734	9.44830656730229e-06	4.2495158700162e-05	"ANXA5"
"ENSG00000128165"	140.864991515209	1.47230086444585	0.393235460821495	9.51894299622334e-06	4.27927282227962e-05	"ADM2"
"ENSG00000144366"	129.174500206895	1.93422576615502	0.597651836329508	9.56664389108165e-06	4.29889171472363e-05	"GULP1"
"ENSG00000130755"	547.200080491595	-1.01694555454462	0.247576902936625	9.74096275220001e-06	4.37394157485497e-05	"GMFG"
"ENSG00000143502"	250.635265168684	2.11732161473495	0.697336578446231	9.85049344668274e-06	4.4189734148337e-05	"SUSD4"
"ENSG00000166143"	38.5336553706102	3.68251416431114	1.32931388141317	9.90486078589675e-06	4.44034948035794e-05	"PPP1R14D"
"ENSG00000182463"	549.042968465002	-1.78966470974968	0.525384484538137	9.92595380346528e-06	4.44760872861926e-05	"TSHZ2"
"ENSG00000257529"	608.107998302779	2.92249244434006	1.14796449478415	9.97492662676843e-06	4.46850543008478e-05	"RPL36A-HNRNPH2"
"ENSG00000277494"	33.2729777110763	-1.54735123577998	0.412692148451753	1.00292607848126e-05	4.49074182272903e-05	"GPIHBP1"
"ENSG00000219607"	175.615579020055	-1.82012243705803	0.551193625013909	1.0113982323281e-05	4.52655740581385e-05	"PPP1R3G"
"ENSG00000073711"	131.501982979234	1.41164638526888	0.371937182165026	1.01277459136154e-05	4.53165682854423e-05	"PPP2R3A"
"ENSG00000128573"	79.5132281835179	-1.69204064340735	0.494238516897053	1.01579217516991e-05	4.54303310522671e-05	"FOXP2"
"ENSG00000170959"	54.3144680223123	-1.82360719424638	0.531137587550412	1.01888102015709e-05	4.55578223742907e-05	"DCDC1"
"ENSG00000164405"	4957.40678323569	-1.08338125913705	0.268754815188804	1.02259176967074e-05	4.57130551734065e-05	"UQCRQ"
"ENSG00000256553"	5.58205017133598	-2.17534475399803	0.595380000692052	1.02607908032733e-05	4.58582293343766e-05	"TRAV1-2"
"ENSG00000163519"	31.0003503627293	-1.74672506817944	0.488327841405499	1.02845781232262e-05	4.59421029608294e-05	"TRAT1"
"ENSG00000173947"	102.142903823899	2.40535553555606	0.851115127566843	1.02867645303426e-05	4.59421029608294e-05	"CIMAP3"
"ENSG00000277224"	4.76474436997917	3.22337649501806	0.861384717209003	1.03020235273293e-05	4.59995092077156e-05	"H2BC7"
"ENSG00000168477"	137.266853572866	-1.31099608165235	0.337057668071081	1.03307198425495e-05	4.61061111479385e-05	"TNXB"
"ENSG00000169554"	773.068174847589	-1.01125965634516	0.246977963794041	1.04520936847723e-05	4.66151678235976e-05	"ZEB2"
"ENSG00000173926"	76.2718215432553	1.0529090658625	0.255025530379596	1.0541826053087e-05	4.69715473996356e-05	"MARCHF3"
"ENSG00000213085"	25.2264901760217	2.16358980668828	0.650662833402439	1.05739181106275e-05	4.71035662584767e-05	"CFAP45"
"ENSG00000282936"	13.5992002728292	1.60034092192086	0.403831569265234	1.06471374565261e-05	4.74186904328376e-05	"LOC122526780"
"ENSG00000166831"	82.2438113737269	-1.58931405479327	0.445594753861784	1.06538780452106e-05	4.74376632681274e-05	"RBPMS2"
"ENSG00000131650"	31.0144742362375	2.87370122286241	0.788933242136357	1.06972731257849e-05	4.76087156754739e-05	"KREMEN2"
"ENSG00000107807"	8.47960875356292	-3.75381181541387	1.41987160507441	1.07440201911164e-05	4.7805640329202e-05	"TLX1"
"ENSG00000185905"	70.0057814872525	-1.34197239442337	0.347239394577032	1.07797691711231e-05	4.79535486458615e-05	"C16orf54"
"ENSG00000144230"	4.66289280759097	-2.95361160708378	0.874286460074373	1.08087656409951e-05	4.80713567717188e-05	"GPR17"
"ENSG00000007306"	620.008983548432	10.1781353721047	3.39059119061345	1.08731379547796e-05	4.83014843779802e-05	"CEACAM7"
"ENSG00000139914"	13.9603367151594	-2.23911100780589	0.664010201739751	1.09942657007703e-05	4.88055564673936e-05	"FITM1"
"ENSG00000138400"	16.107659906938	2.0676353612651	0.582905227939343	1.09977204352098e-05	4.88095626834422e-05	"MDH1B"
"ENSG00000155099"	196.156793818423	1.37430939817947	0.362966963195153	1.10400103041891e-05	4.8985883307961e-05	"PIP4P2"
"ENSG00000097096"	73.6485193801124	-1.14886013996249	0.286613477820218	1.10528264038451e-05	4.90313737293283e-05	"SYDE2"
"ENSG00000108179"	1792.02707448325	-1.14941270385588	0.291488225724933	1.10758239179788e-05	4.91219982855811e-05	"PPIF"
"ENSG00000184611"	16.5049947421049	-2.58052713785241	0.939287480635714	1.11010415125736e-05	4.92224247360207e-05	"KCNH7"
"ENSG00000255408"	19.8672650909882	4.10953737853758	1.19330755167086	1.11037403562673e-05	4.9222978806967e-05	"PCDHA3"
"ENSG00000100297"	874.578588162181	1.17952121505077	0.300589079503084	1.14869321162118e-05	5.08039060569921e-05	"MCM5"
"ENSG00000180745"	356.525973167232	-2.15344589700219	0.766541949298553	1.15710831370542e-05	5.11642529278671e-05	"CLRN3"
"ENSG00000141682"	82.8855585639597	1.79075592970536	0.521173932896111	1.16218591413808e-05	5.13650183082427e-05	"PMAIP1"
"ENSG00000120875"	176.302549513517	1.62610492068616	0.457791578463541	1.16522805783658e-05	5.14637907114708e-05	"DUSP4"
"ENSG00000105643"	978.184878998175	1.33040832206007	0.353950910323085	1.16795764668931e-05	5.15724360085116e-05	"ARRDC2"
"ENSG00000130775"	518.30126411585	-1.00815358196425	0.248474834633255	1.17062608895534e-05	5.16783317755816e-05	"THEMIS2"
"ENSG00000186314"	91.8247176658159	1.15544716822533	0.288948855812341	1.17233525406195e-05	5.17418402923625e-05	"PRELID2"
"ENSG00000172819"	292.747188421648	1.25608315676345	0.322672627315658	1.18649068899428e-05	5.23424404528873e-05	"RARG"
"ENSG00000101353"	32.259718480431	-1.53269337133458	0.413088666569786	1.19634398607544e-05	5.27649501607625e-05	"MROH8"
"ENSG00000187513"	238.879969327206	-1.03944682176966	0.256438704969058	1.19675287972846e-05	5.27708140925229e-05	"GJA4"
"ENSG00000011332"	4.15834076900206	3.6138490014056	1.09932932671202	1.19936412273614e-05	5.28737655214523e-05	"DPF1"
"ENSG00000169432"	210.499258474091	-1.24039354493846	0.319004643354748	1.206475975624e-05	5.31382923948258e-05	"SCN9A"
"ENSG00000124939"	16.5048641640483	3.1713691671865	0.958849525225751	1.20793227327138e-05	5.31901837302368e-05	"SCGB2A1"
"ENSG00000149243"	30.418478113354	1.70455646551988	0.470893936784734	1.21607299373214e-05	5.35240044467975e-05	"KLHL35"
"ENSG00000150722"	90.9383000571614	-1.97436621323994	0.626904601277257	1.22434658879068e-05	5.38509755382544e-05	"PPP1R1C"
"ENSG00000078487"	116.832253491036	-1.21632042460754	0.310295636375806	1.22753363015674e-05	5.39787379699183e-05	"ZCWPW1"
"ENSG00000175161"	10.3894161890317	-2.59791124315302	0.908109198114347	1.23568765489098e-05	5.43248062347933e-05	"CADM2"
"ENSG00000122420"	355.046064640019	2.17595202199239	0.851097602363399	1.24650107218791e-05	5.47372824443664e-05	"PTGFR"
"ENSG00000049089"	188.755305576432	1.71525525618233	0.518798978964799	1.24788539632908e-05	5.47854920096357e-05	"COL9A2"
"ENSG00000074657"	567.752878819663	1.4568165170499	0.397512130408963	1.24880814073391e-05	5.48134195166289e-05	"ZNF532"
"ENSG00000154655"	207.24977808611	-1.2147571579767	0.311208177963274	1.25838181551735e-05	5.51829714284654e-05	"L3MBTL4"
"ENSG00000184497"	93.0529668126406	-1.05071049476013	0.259536699443027	1.2593907143776e-05	5.52145530072379e-05	"TMEM255B"
"ENSG00000153165"	21.2851162079238	-1.70949698281909	0.462588020909639	1.26628582100176e-05	5.550412569525e-05	"RGPD3"
"ENSG00000165113"	135.872288229278	-1.2093382728817	0.309864126202578	1.27337767342627e-05	5.57894034973747e-05	"GKAP1"
"ENSG00000151881"	232.029853387706	1.32441018748259	0.347820828010943	1.27972666121655e-05	5.60418884110493e-05	"TMEM267"
"ENSG00000197043"	3133.8359326781	-1.17242922147213	0.302398933741368	1.28906966708367e-05	5.6425196414072e-05	"ANXA6"
"ENSG00000184867"	236.00086686166	1.60219400293413	0.448672577748442	1.29044037289126e-05	5.64722693161841e-05	"ARMCX2"
"ENSG00000133216"	300.410945746166	1.78971080130463	0.502212956754762	1.29212963300842e-05	5.65332580682978e-05	"EPHB2"
"ENSG00000073067"	12.9684021298089	2.54744961595619	0.934490068872931	1.31786530376988e-05	5.75933639609123e-05	"CYP2W1"
"ENSG00000261236"	292.56343482999	1.08791175526859	0.272573523459772	1.32361099594111e-05	5.77916362702688e-05	"BOP1"
"ENSG00000173557"	7.46286776880861	3.85545550032766	1.19485317659849	1.33328527935469e-05	5.81609208083465e-05	"CIMIP2C"
"ENSG00000089723"	23.4659019318084	2.08472769971747	0.632005477769335	1.34938865088254e-05	5.88120367113359e-05	"OTUB2"
"ENSG00000156218"	788.470942012361	-1.14036006717989	0.291303305164602	1.35332257064352e-05	5.89543071548671e-05	"ADAMTSL3"
"ENSG00000167771"	24.9397535789758	2.08958438841398	0.606019017291816	1.35862330967354e-05	5.91582699776795e-05	"RCOR2"
"ENSG00000087495"	13.0144317347145	-2.20921211552606	0.724261371165952	1.36041197925171e-05	5.92226694541538e-05	"PHACTR3"
"ENSG00000115963"	1281.77062818768	-1.18410851448903	0.306981692106606	1.36382689103872e-05	5.93578185348761e-05	"RND3"
"ENSG00000151014"	160.44958466584	-1.13863465820431	0.289516449300425	1.36415384226267e-05	5.93585394298776e-05	"NOCT"
"ENSG00000156966"	355.870763169767	1.47330828135945	0.404512635295048	1.36727489984551e-05	5.94672849321027e-05	"B3GNT7"
"ENSG00000171219"	188.564305544809	1.28607437463306	0.338438432590315	1.38901164201996e-05	6.03577792365137e-05	"CDC42BPG"
"ENSG00000128683"	14.2545512580664	2.75739768223353	0.883523019993093	1.40286584924625e-05	6.09321065205208e-05	"GAD1"
"ENSG00000135517"	4.34484233177217	-2.73207400342516	0.772817400693721	1.40516978742625e-05	6.10183174721607e-05	"MIP"
"ENSG00000211751"	181.996166496624	-1.43858929140314	0.395940474686935	1.40553174934364e-05	6.10201797376795e-05	"TRBC1"
"ENSG00000179041"	296.704294057278	1.17253885488242	0.30049482583308	1.4106039420204e-05	6.12125931182167e-05	"RRS1"
"ENSG00000106077"	390.00086636405	1.06229319496241	0.266526261892004	1.41143730396321e-05	6.12348616174965e-05	"ABHD11"
"ENSG00000177732"	297.304469243203	1.13056924054133	0.288790806283336	1.41275957163701e-05	6.12644309478147e-05	"SOX12"
"ENSG00000161381"	159.708728140667	1.51135120641358	0.422164338679486	1.43615610754947e-05	6.21803246565e-05	"PLXDC1"
"ENSG00000073146"	20.5223456878764	-1.61206123410882	0.430811164568525	1.44473369571254e-05	6.25233926155389e-05	"MOV10L1"
"ENSG00000204472"	655.860972809105	-1.02267970625355	0.255292636597139	1.46460445730397e-05	6.33116990087728e-05	"AIF1"
"ENSG00000171747"	1437.59169098761	1.73856284478729	0.554332083873786	1.46922004690634e-05	6.34968681966936e-05	"LGALS4"
"ENSG00000146038"	2281.70166083772	2.40987975676425	1.03671794302197	1.4795142348858e-05	6.39128760514027e-05	"DCDC2"
"ENSG00000062822"	508.801517579033	1.33052145459008	0.355076112941911	1.49083447439799e-05	6.43728121209917e-05	"POLD1"
"ENSG00000104369"	40.3729037316938	2.15121802221015	0.679018732035514	1.49334943815323e-05	6.44667338576904e-05	"JPH1"
"ENSG00000151388"	202.246325879643	1.72322523993796	0.491906870236271	1.5005721218493e-05	6.47494161964034e-05	"ADAMTS12"
"ENSG00000140511"	118.451930899424	1.69402029409364	0.498850054121953	1.51573467756193e-05	6.53889239199059e-05	"HAPLN3"
"ENSG00000159263"	24.7212917665392	2.4758313764753	0.982406171887073	1.51857541471371e-05	6.54819306222887e-05	"SIM2"
"ENSG00000131711"	1002.25026158098	1.46529238901024	0.408453887559906	1.52308714651212e-05	6.56616740078851e-05	"MAP1B"
"ENSG00000137563"	2057.14859508334	-1.77697175938925	0.570094043261496	1.5322603618e-05	6.60273707955456e-05	"GGH"
"ENSG00000155760"	208.894220589205	1.75321167808453	0.536597500375049	1.56136177590951e-05	6.72662369959304e-05	"FZD7"
"ENSG00000092470"	158.363895127997	1.58276489215029	0.457970348517359	1.57935685242281e-05	6.79718371156149e-05	"WDR76"
"ENSG00000280165"	18.3181675258513	-2.62947297585136	1.09364756878022	1.58072593959914e-05	6.8008555385588e-05	"PCDH20"
"ENSG00000169692"	2090.65688739432	-1.1941415830212	0.312689077629696	1.58474223837747e-05	6.81506871300444e-05	"AGPAT2"
"ENSG00000244476"	4.69856781939669	-2.81197299069517	0.922076599756975	1.59142870711611e-05	6.84228475604506e-05	"ERVFRD-1"
"ENSG00000161896"	48.4418438765415	-2.35120224115136	1.35925175014134	1.59374355310655e-05	6.85069717006285e-05	"IP6K3"
"ENSG00000162241"	181.10572219266	-1.13852901745609	0.294238027347601	1.59886501134144e-05	6.87116729817837e-05	"SLC25A45"
"ENSG00000162687"	88.4337196157866	-1.67463837833506	0.49470502249313	1.60089377253291e-05	6.87525095574207e-05	"KCNT2"
"ENSG00000106536"	55.7684105839333	1.27444264337443	0.329719959846292	1.60844377950473e-05	6.90612457100326e-05	"POU6F2"
"ENSG00000211895"	2152.96458765615	-1.85221921138255	0.594220759538143	1.61345380208225e-05	6.92608092278809e-05	"IGHA1"
"ENSG00000132321"	38.2555924403923	1.9426364551179	0.576332496453186	1.62042110976074e-05	6.95442847914371e-05	"DRC11"
"ENSG00000153294"	11.5394019408991	5.19533774177589	1.53527043138548	1.62225763703703e-05	6.96074827253671e-05	"ADGRF4"
"ENSG00000159714"	162.792794910136	1.73823324151349	0.512609923053177	1.62373387639998e-05	6.96551966179299e-05	"ZDHHC1"
"ENSG00000167034"	53.2223616575143	-1.25734881093991	0.32899209025683	1.63127867622578e-05	6.99317942258281e-05	"NKX3-1"
"ENSG00000125966"	84.6994109564087	1.63161808605624	0.476963242934321	1.64103307091632e-05	7.03341919502548e-05	"MMP24"
"ENSG00000204899"	124.117960786195	1.00556774393259	0.249615187902072	1.64436345862664e-05	7.04611400017384e-05	"MZT1"
"ENSG00000180891"	389.47792373152	1.11686143325269	0.289438051736663	1.64918351354125e-05	7.065184926739e-05	"CUEDC1"
"ENSG00000159958"	50.37405355735	-1.31908019962214	0.347431048055836	1.69214294602399e-05	7.23787557588076e-05	"TNFRSF13C"
"ENSG00000038295"	9.004006446828	-2.15537608554758	0.65089548412847	1.71325724089336e-05	7.31886167904666e-05	"TLL1"
"ENSG00000251349"	19.7098890426262	1.10937648058248	0.270459693059662	1.71337292078498e-05	7.31886167904666e-05	"MSANTD3-TMEFF1"
"ENSG00000158050"	83.2191040004392	-1.17592617151078	0.304466803910021	1.71489846091034e-05	7.32369594972785e-05	"DUSP2"
"ENSG00000168959"	25.7806030279868	4.07106004240352	1.17663779394734	1.71543101604705e-05	7.32369594972785e-05	"GRM5"
"ENSG00000139044"	99.8206293288978	1.92595922299736	0.656223100790927	1.74653805379553e-05	7.44556258153941e-05	"B4GALNT3"
"ENSG00000065600"	102.864395956594	1.05424876635489	0.267307710188764	1.75690260071915e-05	7.48807785517116e-05	"PACC1"
"ENSG00000142731"	59.005804427898	1.65336794988342	0.472406082981179	1.75891651969817e-05	7.49499098099551e-05	"PLK4"
"ENSG00000188404"	208.490393021398	-1.24805194749328	0.33032486329038	1.76200980321939e-05	7.50649932652429e-05	"SELL"
"ENSG00000135119"	69.1112527655762	1.43302710797422	0.388297708742021	1.79490553065972e-05	7.6415345877864e-05	"RNFT2"
"ENSG00000137312"	344.970928081436	1.77524641319886	0.553306044462377	1.79569063360126e-05	7.64317553460726e-05	"FLOT1"
"ENSG00000133135"	1245.99513032104	-1.16857262198901	0.306915893254566	1.81908906254822e-05	7.73932352217401e-05	"RNF128"
"ENSG00000130700"	13.893769372733	-1.76030071047607	0.490499303857473	1.81978603520196e-05	7.74056675649515e-05	"GATA5"
"ENSG00000105519"	475.918951875205	1.36277899520732	0.375973342424408	1.85523855604888e-05	7.88259989910658e-05	"CAPS"
"ENSG00000167895"	330.097749899274	-1.04268752305029	0.265917367079852	1.8607569329355e-05	7.90429044545947e-05	"TMC8"
"ENSG00000204475"	6.87325737442596	-4.42929962060651	1.66281342429047	1.88402926303828e-05	7.99604430234001e-05	"NCR3"
"ENSG00000197859"	710.503615750147	-1.33601877825484	0.371759692823152	1.89100422980798e-05	8.02386618390233e-05	"ADAMTSL2"
"ENSG00000099194"	10410.7300505208	-1.3693240319988	0.374879026363034	1.93692777007305e-05	8.20416537649547e-05	"SCD"
"ENSG00000091127"	207.539394757356	1.05503753421196	0.268301272847581	1.94117384111532e-05	8.21990548904416e-05	"PUS7"
"ENSG00000205755"	10.2819134174353	2.37238231176305	0.70853426120995	1.9415035083671e-05	8.21990548904416e-05	"CRLF2"
"ENSG00000132746"	45.832231322784	7.67376927208352	2.5476820475364	1.94404820357556e-05	8.22885742478507e-05	"ALDH3B2"
"ENSG00000128567"	688.361713603792	1.23670858743911	0.32759341879931	1.96964939209324e-05	8.33169099190246e-05	"PODXL"
"ENSG00000168779"	6.3208035905383	3.93294274562976	1.23499141593325	1.98055477294786e-05	8.37411662123699e-05	"SHOX2"
"ENSG00000147883"	214.169032651737	1.62770563708167	0.487905383725771	2.00285405205713e-05	8.46278853105184e-05	"CDKN2B"
"ENSG00000125534"	1172.75500175608	1.08747940906611	0.278287959827809	2.01147023829932e-05	8.49356521025309e-05	"PPDPF"
"ENSG00000139112"	2289.67278212879	-1.14057095382859	0.300208445139787	2.01247687268378e-05	8.49593989253966e-05	"GABARAPL1"
"ENSG00000124343"	27.9853169605883	-2.30133319321579	0.937999809692529	2.01805562841723e-05	8.51761108758576e-05	"XG"
"ENSG00000152253"	35.1560920688733	1.53644346133964	0.407893828941665	2.04322538146538e-05	8.61433910827687e-05	"SPC25"
"ENSG00000143816"	38.0098331976668	2.32173669593492	0.809643928807647	2.05720377119058e-05	8.67136101394061e-05	"WNT9A"
"ENSG00000163617"	126.810584905474	1.16928814336755	0.305090539305536	2.06755067456555e-05	8.71113441295255e-05	"CCDC191"
"ENSG00000107165"	13.1745452623051	2.27831818139719	0.655150033216059	2.07535742631007e-05	8.74210031294136e-05	"TYRP1"
"ENSG00000009790"	188.651585264812	-1.20805383494807	0.321791245045974	2.08382504933168e-05	8.77583577260934e-05	"TRAF3IP3"
"ENSG00000149256"	91.7374084866421	2.10264926354366	0.735273114939214	2.09261604084807e-05	8.80510212655191e-05	"TENM4"
"ENSG00000102174"	20.0260463713963	1.95927884245956	0.579981225566767	2.09429883106568e-05	8.81024435664322e-05	"PHEX"
"ENSG00000213412"	33.7671474442474	2.26202113961659	0.790728394506237	2.09637247380267e-05	8.81702819199523e-05	"HNRNPA1P33"
"ENSG00000114554"	857.370226194385	1.44028079761228	0.407803375663027	2.09856346848066e-05	8.82430250026916e-05	"PLXNA1"
"ENSG00000117069"	12.0249069312498	2.80564546011096	1.06006166585704	2.12366823982151e-05	8.92426990125213e-05	"ST6GALNAC5"
"ENSG00000145730"	793.98009894639	1.11015937575739	0.288115640411245	2.12373731021745e-05	8.92426990125213e-05	"PAM"
"ENSG00000198851"	236.842196294204	-1.41623373115436	0.400107425867119	2.13629611839242e-05	8.96916069552946e-05	"CD3E"
"ENSG00000072310"	1735.5907182562	-1.1326198490637	0.296183455015724	2.14065466613589e-05	8.98548723335882e-05	"SREBF1"
"ENSG00000067445"	121.890083122149	-1.55580669317737	0.468818120646824	2.14725388122422e-05	9.01120983641253e-05	"TRO"
"ENSG00000119632"	263.016042096032	1.07601927454538	0.276038996866339	2.15493656623987e-05	9.04146706730394e-05	"IFI27L2"
"ENSG00000104951"	115.273523362115	1.50826197400274	0.435677128562493	2.17821417550582e-05	9.13312166024411e-05	"IL4I1"
"ENSG00000164683"	124.603627687877	1.59089572901241	0.468364112372999	2.18646264787966e-05	9.16368873067075e-05	"HEY1"
"ENSG00000137310"	101.82371874311	1.4595041831928	0.405923097855233	2.18801196163309e-05	9.16616445876695e-05	"TCF19"
"ENSG00000136574"	329.794813784193	-1.54293941184586	0.459040304114484	2.19090809621589e-05	9.17628699781707e-05	"GATA4"
"ENSG00000182263"	129.04920333214	-1.29800327810253	0.354107115783997	2.19565336157608e-05	9.19414821256427e-05	"FIGN"
"ENSG00000211694"	8.75718417031948	-1.86148940684357	0.526027541358832	2.19719518757292e-05	9.19859036058329e-05	"TRGV10"
"ENSG00000003987"	26.2393922595828	-1.10718143787417	0.28069221944931	2.19768320802906e-05	9.19861975713455e-05	"MTMR7"
"ENSG00000156011"	841.537857613653	-1.31759854320386	0.369544385178879	2.20027221561919e-05	9.20744110536137e-05	"PSD3"
"ENSG00000289746"	16.0519402109097	-1.88514074411825	0.559968729168379	2.20075622722037e-05	9.20745178065244e-05	"TARP"
"ENSG00000143702"	447.196428572758	1.01492418276326	0.259758056899326	2.2120145617414e-05	9.25050655559644e-05	"CEP170"
"ENSG00000125245"	24.0749574829892	-1.60511083758596	0.459425104164406	2.22157152528644e-05	9.28844203095273e-05	"GPR18"
"ENSG00000141232"	1995.60222541514	-1.1314480364677	0.296222773010659	2.22297842856962e-05	9.29229277988313e-05	"TOB1"
"ENSG00000181458"	1589.99785875921	-1.16240706075944	0.308040877106539	2.22589305091705e-05	9.30244289898112e-05	"TMEM45A"
"ENSG00000188672"	12.1909676795453	-1.98559025759336	0.620007169328849	2.24513498449713e-05	9.37875959884732e-05	"RHCE"
"ENSG00000117091"	410.429062742106	-1.26687264097032	0.343543592232139	2.24960648934676e-05	9.39538643858209e-05	"CD48"
"ENSG00000274211"	147.092607000614	1.48197488863087	0.42725225575133	2.26375177885366e-05	9.44621187405571e-05	"SOCS7"
"ENSG00000163072"	113.555958375732	-1.85712124162535	0.601102958028644	2.27468766808762e-05	9.48977464321722e-05	"NOSTRIN"
"ENSG00000157870"	342.774957295669	1.17776539526512	0.313115437451282	2.29772277976837e-05	9.58169438296777e-05	"PRXL2B"
"ENSG00000148346"	1386.09733990758	1.75476995561153	0.540549806663026	2.30773055413235e-05	9.61960364194051e-05	"LCN2"
"ENSG00000146039"	507.264535927377	-1.81918788040461	0.593100948221126	2.31511631147317e-05	9.64791552421287e-05	"SLC17A4"
"ENSG00000122133"	178.676405688404	3.76129604087338	1.59419691289492	2.31586086745707e-05	9.64885919662781e-05	"PAEP"
"ENSG00000198929"	47.6057921545096	-1.29708399359152	0.347448386952523	2.31885132444633e-05	9.6571674060783e-05	"NOS1AP"
"ENSG00000100271"	96.0318910656985	1.19118483660134	0.314785605881054	2.33247355671748e-05	9.70755697468229e-05	"TTLL1"
"ENSG00000189120"	26.2765587307789	1.84922547632152	0.520157120164771	2.34360860095857e-05	9.75177782522447e-05	"SP6"
"ENSG00000158220"	48.1205208440845	1.36879956477485	0.368724427271843	2.36727633221887e-05	9.84276004182419e-05	"ESYT3"
"ENSG00000117215"	40.765051801085	-1.72751934781289	0.520940187709088	2.37181034749632e-05	9.8541171161242e-05	"PLA2G2D"
"ENSG00000235387"	20.470244811478	-1.39210797215791	0.37169814830786	2.37331172952214e-05	9.85821318752854e-05	"SPAAR"
"ENSG00000259332"	473.701510986594	-1.39872377691571	0.384647804280772	2.38227196912357e-05	9.8911352882152e-05	"ST20-MTHFS"
"ENSG00000143537"	1065.26528787577	1.00241656381488	0.257602641112043	2.38379363031852e-05	9.89530483746721e-05	"ADAM15"
"ENSG00000178821"	39.1193646736149	-1.78368576879889	0.555944736128335	2.39009218043039e-05	9.91929749534522e-05	"TMEM52"
"ENSG00000166825"	7775.85821059435	-1.42818862712156	0.41577706667313	2.39945328969e-05	9.95598713647896e-05	"ANPEP"
"ENSG00000162415"	142.171141919398	1.490196511484	0.422228765873207	2.40493295555568e-05	9.97655918482576e-05	"ZSWIM5"
"ENSG00000114405"	93.9517801823975	1.44317021560197	0.406122422312758	2.42624320412564e-05	0.000100584164395619	"CEP15"
"ENSG00000147852"	162.989824596757	1.29197914144047	0.353212635257575	2.43901201039034e-05	0.000101069698129371	"VLDLR"
"ENSG00000164647"	254.431735706217	-1.38488614075889	0.395667356445848	2.44699892308685e-05	0.000101356741184996	"STEAP1"
"ENSG00000149582"	190.367837747806	-1.16365164833358	0.309087359655358	2.45885346995232e-05	0.000101803666939528	"TMEM25"
"ENSG00000172817"	532.025160162455	-1.46026248013661	0.416759774172509	2.46389674793504e-05	0.000101946260076827	"CYP7B1"
"ENSG00000124802"	272.376335035817	1.43202033921267	0.407021405882681	2.47569721034392e-05	0.000102390210749605	"EEF1E1"
"ENSG00000057294"	482.150350409755	-1.26552310069569	0.34693131825772	2.50842682788267e-05	0.000103721415473358	"PKP2"
"ENSG00000113368"	379.813272256699	1.29650739072922	0.359601988538229	2.53177626543386e-05	0.000104596434003364	"LMNB1"
"ENSG00000182866"	207.906285947432	-1.36499142377651	0.385773322970347	2.53682428802965e-05	0.000104782349210106	"LCK"
"ENSG00000124171"	949.900269354349	1.17677241682261	0.31463632661224	2.54098635182261e-05	0.000104931597910291	"PARD6B"
"ENSG00000147676"	1277.89314717054	1.06895496064623	0.280114510391644	2.55851380153008e-05	0.000105609794820767	"MAL2"
"ENSG00000131016"	909.62538107138	-1.38976966015999	0.396601167593252	2.57392365779776e-05	0.000106154229095804	"AKAP12"
"ENSG00000140563"	111.940554202706	1.31364445890279	0.360350067308348	2.6034851778687e-05	0.000107350259899873	"MCTP2"
"ENSG00000157240"	449.628164451643	1.23456206090152	0.337621941209107	2.6556123546971e-05	0.000109381715854463	"FZD1"
"ENSG00000173918"	744.762131670484	-1.16285586400065	0.308963165469351	2.66250077496086e-05	0.000109641827778535	"C1QTNF1"
"ENSG00000211689"	6.40714657806384	-1.87885366785297	0.513157881402881	2.6734880192065e-05	0.000110046889537893	"TRGC1"
"ENSG00000213222"	7.52267146977995	2.20283227768111	0.588100465313942	2.68104549367204e-05	0.000110286758487812	"TOMM40P4"
"ENSG00000183742"	407.024580918749	1.8220396119606	0.644602665393365	2.69719686892023e-05	0.000110927296604797	"MACC1"
"ENSG00000135114"	325.230761536549	-1.01042124953745	0.262739191270444	2.70925416334721e-05	0.000111375272183689	"OASL"
"ENSG00000085465"	110.759148019548	-1.30511246023089	0.360770019835379	2.72870229477793e-05	0.000112150661262268	"OVGP1"
"ENSG00000170545"	289.146840961312	1.29840110953135	0.357878168207399	2.73750736208288e-05	0.000112464212228728	"SMAGP"
"ENSG00000071051"	692.736401104197	1.33750505522797	0.363658077753338	2.74512335646543e-05	0.000112728664524468	"NCK2"
"ENSG00000106633"	194.953659633299	-2.25025404142717	0.80141138670074	2.75144895637211e-05	0.000112964168831387	"GCK"
"ENSG00000088002"	54.0905578013952	2.29114055526895	0.860104745549598	2.75245737434957e-05	0.000112981315361797	"SULT2B1"
"ENSG00000112773"	567.20949547741	-1.10534510937772	0.292446578258979	2.76545934440886e-05	0.000113422999742721	"TENT5A"
"ENSG00000197057"	12.9983799327094	-1.72129346851222	0.505207694893444	2.77133704559109e-05	0.000113634326028911	"DTHD1"
"ENSG00000088386"	425.136733728208	-1.48851545270147	0.446402778967651	2.77457315838044e-05	0.000113716194600579	"SLC15A1"
"ENSG00000129535"	17.4820706910017	-1.30345022523311	0.341717725325755	2.78660486795069e-05	0.000114137998489375	"NRL"
"ENSG00000074219"	389.92553019949	1.41687854191022	0.392467177002762	2.79053026820851e-05	0.00011427430588698	"TEAD2"
